leaid,leaname,fips,stateabb,ses,meangs,mnenrol,top100
4023730,Peggs,40,OK,-0.665861494,0.120834519,23.96629143,0
2711220,Edgerton Public School District,27,MN,0.994085093,-0.024934808,23.94736862,0
3006870,Clinton Elem,30,MT,0.118180747,0.084796081,23.94444466,0
3813760,New 8,38,ND,1.510819466,-0.919983157,23.94285774,0
5516020,Wauzeka-Steuben School District,55,WI,0.07130359,0.04676052,23.93617058,0
611130,Di Giorgio Elementary,6,CA,-1.159535676,-2.379672703,23.93243217,0
3175060,Overton Public Schools,31,NE,0.547312037,0.204622449,23.91025734,0
3617880,Lyme Central School District,36,NY,0.052273284,-0.365432866,23.90909004,0
2511370,Sunderland,25,MA,1.127657525,1.948918755,23.90322495,0
4031170,Vici,40,OK,0.658707388,0.207003029,23.87234116,0
4002370,Achille,40,OK,-0.078698276,-0.769305187,23.87096786,0
4838490,Sabine Pass ISD,48,TX,0.344747088,0.756018256,23.85185242,0
4680100,Wolsey Wessington School District 02-6,46,SD,0.445420027,-0.14224406,23.84523773,0
4844810,Webb CISD,48,TX,-0.697642605,-0.431766364,23.8372097,0
4816140,D'Hanis ISD,48,TX,0.289927934,-0.232114772,23.8255806,0
1733120,Rankin CSD 98,17,IL,0.992955039,-0.305144991,23.82417488,0
606580,Butte Valley Unified,6,CA,-0.388775473,-1.614434667,23.796875,0
2918360,Leeton R-X,29,MO,0.211702276,0.118951728,23.78260803,0
3800061,Enderlin Area 24,38,ND,0.586047353,0.489447326,23.77380943,0
2004470,Waconda,20,KS,0.600254174,2.21352203,23.76190567,0
4815120,Coolidge ISD,48,TX,-0.683979002,-1.13451923,23.75,0
5008242,Waits River Valley Usd#36,50,VT,0.143177999,-0.470207404,23.75,0
1600009,Troy School District,16,ID,1.065490205,0.076306824,23.7435894,0
3800039,Tioga 15,38,ND,0.896975693,0.21794101,23.73611069,0
600018,Mountain Valley Unified,6,CA,-0.623093638,-0.821819111,23.72973061,0
2928360,Slater,29,MO,-0.476800184,-1.177248392,23.72826004,0
2910590,Buchanan Co. R-IV,29,MO,0.699970791,0.636450226,23.72826004,0
5008700,Weathersfield School District,50,VT,0.815470505,0.645174843,23.70833397,0
2740810,Ulen-Hitterdal Public School Dist,27,MN,0.968708443,0.444371715,23.69791603,0
805010,School District No. C-2 In The County Of Elbert And State Of,8,CO,1.002325742,0.424628454,23.6976738,0
4018660,Macomb,40,OK,-0.267320128,-1.955940658,23.69565201,0
5306660,Pe Ell School District,53,WA,-0.252147781,0.20948961,23.66666603,0
5303240,Grapeview School District,53,WA,0.272809197,-0.45590072,23.64999962,0
5309870,Willapa Valley School District,53,WA,0.407229404,-0.089200759,23.61666679,0
4026280,Roff,40,OK,0.227684287,-0.476349255,23.61290359,0
3626580,Sharon Springs Central School District,36,NY,0.071367389,-0.118527722,23.61017036,0
403730,Hayden-Winkelman Unified District,4,AZ,-0.914942523,-2.274438656,23.60869598,0
5309390,Waitsburg School District,53,WA,0.533142941,-1.028230584,23.58333397,0
2903120,Appleton City R-II,29,MO,-0.044110009,-0.496198149,23.57608604,0
1601200,Genesee Joint District,16,ID,1.008057672,0.849022165,23.5714283,0
4621390,Elkton School District 05-3,46,SD,0.979095376,-0.488097434,23.55952454,0
3502550,Tatum Municipal Schools,35,NM,0.234185003,-0.859387602,23.55555534,0
4703540,Richard City Elementary S/D,47,TN,-1.505402417,-0.656623825,23.55421638,0
3810740,Lamoure 8,38,ND,1.055387375,1.074884158,23.53932571,0
3810810,Langdon Area 23,38,ND,1.146782247,0.058375942,23.48780441,0
2915060,Junction Hill C-12,29,MO,-0.12950581,0.513724038,23.46739197,0
1912810,Graettinger-Terril Comm School District,19,IA,0.377921258,0.053480761,23.45833397,0
1907440,Clarksville Comm School District,19,IA,0.505934576,0.022301198,23.45744705,0
3003420,Belt Elem,30,MT,0.499043198,1.190954548,23.45714378,0
2635130,Walkerville Public Schools,26,MI,-0.59104036,-1.26416712,23.45555496,0
2011400,Satanta,20,KS,0.39278564,-0.050171641,23.44871712,0
4008940,Coyle,40,OK,0.050040004,-1.216167606,23.44680786,0
4837830,Ropes ISD,48,TX,0.653831805,0.118465846,23.44578362,0
3800047,Tgu 60,38,ND,0.566865455,-0.001691921,23.44444466,0
3624660,Ripley Central School District,36,NY,-0.564886334,-0.714055628,23.42424202,0
3404860,Estell Manor City,34,NJ,0.815432076,1.087821765,23.40789413,0
3304560,Madison School District,33,NH,0.853118402,1.095011288,23.390625,0
3306600,Tamworth School District,33,NH,0.295975418,0.684071211,23.375,0
4007410,Cherokee,40,OK,0.407673125,-0.843677726,23.36170197,0
3100178,Southwest Public Schools,31,NE,0.511578638,-0.104321797,23.34615326,0
2009660,Marmaton Valley,20,KS,0.379646205,0.199443673,23.32530212,0
639600,Traver Joint Elementary,6,CA,-1.295219555,-2.093347173,23.30434799,0
2626940,Dollar Bay-Tamarack City Area Schools,26,MI,0.429988947,-0.244141016,23.30434799,0
5008310,Vernon School District,50,VT,0.79579356,0.2334395,23.3035717,0
4845570,Whiteface CISD,48,TX,0.434916089,-0.028341215,23.2906971,0
2304895,Deer Isle-Stonington Csd,23,ME,0.298226705,-0.253591867,23.28750038,0
3615870,Johnsburg Central School District,36,NY,-0.027439056,0.063913326,23.27272797,0
5008940,Westford School District,50,VT,1.477615388,1.575750713,23.25,0
3100003,East Butler Public Schools,31,NE,0.607097669,0.040323095,23.21794891,0
4821330,Graford ISD,48,TX,0.29576996,-0.445900899,23.20000076,0
3501950,Mountainair Public Schools,35,NM,-0.704363437,-1.977621024,23.18055534,0
2311280,Msad 32,23,ME,-0.218397157,-0.484313733,23.16470528,0
3105630,Crofton Community Schools,31,NE,1.109586921,0.514073607,23.15384674,0
2709690,Cromwell-Wright Public Schools,27,MN,0.359430723,0.786724987,23.15053749,0
638280,Summerville Union High,6,CA,0.267599205,-1.483764209,23.14035034,0
4002670,Alex,40,OK,0.001234982,-1.078012874,23.12765884,0
5500450,Argyle School District,55,WI,0.498167539,0.358817797,23.11956596,0
2007440,Rural Vista,20,KS,0.394009887,0.638388614,23.0853653,0
4809030,Avalon ISD,48,TX,-0.262478405,0.065697144,23.07407379,0
1915180,Janesville Consolidated School District,19,IA,1.166051932,0.145647929,23.0625,0
2004950,Clifton-Clyde,20,KS,0.415590536,0.73729068,23.0602417,0
2000023,Rawlins County,20,KS,0.733807906,0.473929675,23.0370369,0
5501170,Birchwood School District,55,WI,0.247854422,-0.232823026,23.03260803,0
1721510,Ladd CCSD 94,17,IL,0.129529093,0.343748491,23.03260803,0
1601500,Horseshoe Bend School District,16,ID,-0.146291618,0.001128961,23.02631569,0
3176620,Shelton Public Schools,31,NE,0.816848519,-0.353902921,23.01298714,0
1907470,Clay Central-Everly Comm School District,19,IA,0.45031831,0.708139965,23.01063919,0
3501050,Fort Sumner Municipal Schools,35,NM,-0.16724023,-0.185728267,23,0
3303810,Holderness School District,33,NH,1.251507166,1.051023761,22.95652199,0
2007500,West Elk,20,KS,-0.061185428,1.381043846,22.95121956,0
4033540,Zaneis,40,OK,0.469510001,-0.307576891,22.94680786,0
2905820,Braymer C-4,29,MO,-0.219381787,1.051333783,22.92391396,0
3304500,Lyme School District,33,NH,2.137440046,2.360372586,22.91304398,0
5501650,Brighton #1 School District,55,WI,0.890915209,1.806079596,22.89361763,0
1600690,Castleford District,16,ID,0.200815818,-0.39056073,22.88095284,0
5504350,Elmwood School District,55,WI,0.590040271,0.187876657,22.85416603,0
2910620,Delta R-V,29,MO,-0.034949708,-0.470580319,22.847826,0
200485,Lake And Peninsula Borough School District,2,AK,-0.550035532,-0.804862124,22.84523773,0
5306390,Orondo School District,53,WA,0.431225014,-1.144701147,22.81999969,0
5007740,Starksboro School District,50,VT,0.983502836,0.910464326,22.81818199,0
407500,Santa Cruz Elementary District,4,AZ,-0.385489317,-0.134879046,22.8125,0
3173090,Loup City Public Schools,31,NE,0.166942145,0.373798244,22.78205109,0
5506810,Independence School District,55,WI,0.042930537,-0.668440254,22.78125,0
2738280,Swanville Public School District,27,MN,0.812429415,0.18877676,22.78125,0
4827960,Lometa ISD,48,TX,-0.524237295,-1.412546254,22.7674427,0
1726760,Morrisonville CUSD 1,17,IL,0.747580412,-0.559942602,22.76595688,0
4827630,Lipan ISD,48,TX,0.822626785,-0.080999637,22.76190567,0
1716650,Gifford CCSD 188,17,IL,0.722773084,0.702689711,22.7311821,0
640260,Two Rock Union,6,CA,1.016590197,0.459482241,22.72222137,0
900720,Chaplin School District,9,CT,0.73915659,0.030127161,22.71739197,0
806420,"Sangre De Cristo School District, No. Re-22J",8,CO,0.223146349,0.14943109,22.7142849,0
4671880,Timber Lake School District 20-3,46,SD,-0.277587657,-0.010208616,22.7142849,0
3613440,Hammond Central School District,36,NY,-0.473452648,-0.943303615,22.71212196,0
4830210,Menard ISD,48,TX,-0.409291386,-0.410945203,22.70238113,0
5004290,Grand Isle School District,50,VT,0.775985149,0.334054151,22.70238113,0
3417850,Weymouth Township,34,NJ,0.270398656,0.65398214,22.70000076,0
4830000,Meadow ISD,48,TX,-0.165187584,-0.875534831,22.6976738,0
4677460,Wessington Springs School District 36-2,46,SD,0.872122451,-0.586588268,22.69047546,0
1717580,Grayville CUSD 1,17,IL,-0.36542718,-0.438351544,22.68131828,0
5510440,New Auburn School District,55,WI,0.316846162,-0.18562011,22.64893532,0
3002070,Anderson Elem,30,MT,1.495868516,1.926999201,22.625,0
4104410,Dufur SD 29,41,OR,0.356670646,0.086187702,22.59756088,0
3608100,Colton-Pierrepont Central School District,36,NY,0.205979675,0.462737963,22.59090996,0
4016740,Kremlin-Hillsdale,40,OK,1.2955228,-0.52824172,22.58888817,0
5507230,Juda School District,55,WI,0.690975876,0.193184978,22.58333397,0
636450,Shandon Joint Unified,6,CA,0.18963225,-1.184526791,22.58108139,0
4007500,Cheyenne,40,OK,0.625865059,0.753507303,22.57446861,0
1913530,Harmony Comm School District,19,IA,-0.28530646,-0.377411719,22.56989288,0
4027000,Savanna,40,OK,0.531048542,-0.887179543,22.56818199,0
626970,New Hope Elementary,6,CA,-1.026757646,-1.632205369,22.56716347,0
2009060,Macksville,20,KS,0.261290645,-0.192571484,22.56579018,0
4029850,Thackerville,40,OK,0.283914133,-1.434628842,22.5617981,0
3100065,Franklin Public Schools,31,NE,0.209100703,1.199508825,22.53846169,0
2910650,North Wood R-IV,29,MO,-0.824555226,-0.064605229,22.52173996,0
5516470,Weston School District,55,WI,0.531649303,0.041294887,22.52083397,0
2500014,Chesterfield-Goshen,25,MA,1.187093645,1.351035226,22.515625,0
1721680,La Moille CUSD 303,17,IL,0.481428847,-1.283275918,22.5,0
4010170,Drummond,40,OK,0.485255565,-0.483833763,22.46808434,0
1924150,Riceville Comm School District,19,IA,0.693513763,-0.115982293,22.46315765,0
806600,Big Sandy School District No. 100J,8,CO,0.590610546,0.538256681,22.45238113,0
4809280,Baird ISD,48,TX,0.016269867,-0.975255814,22.45238113,0
2713380,Hancock Public School District,27,MN,0.885359679,0.837863584,22.4375,0
2630480,North Dickinson County Schools,26,MI,-0.007422664,-0.735869453,22.43617058,0
2929940,Tarkio R-I,29,MO,0.264985445,0.176229375,22.43478203,0
4647100,Menno School District 33-2,46,SD,0.665431663,-0.064921373,22.41666603,0
3810180,Kenmare 28,38,ND,0.880906129,0.890070007,22.40243912,0
2913230,Green City R-I,29,MO,-0.011427429,-0.46464888,22.39130402,0
901950,Hartland School District,9,CT,1.365082869,1.520027536,22.38271523,0
2713930,Heron Lake-Okabena School District,27,MN,0.759116537,-0.414869002,22.32530212,0
4103780,Crow-Applegate-Lorane SD 66,41,OR,0.340196799,-0.719036336,22.31999969,0
2700101,Norman County East School District,27,MN,0.42182,0.36255536,22.3125,0
5512510,North Cape School District,55,WI,0.670252357,1.331898855,22.30434799,0
3409030,Lower Alloways Creek Town,34,NJ,0.57825972,0.524751311,22.29999924,0
2004230,Central,20,KS,0.143959637,0.318558379,22.26190567,0
1700015,Joppa-Maple Grove UD38,17,IL,-0.430996652,0.347084239,22.26086998,0
4831560,Moulton ISD,48,TX,0.54498541,0.499688155,22.24390221,0
3005460,Canyon Creek Elem,30,MT,1.191159203,0.65461308,22.22535133,0
805670,"Miami-Yoder, Joint District No. 60 Of The Counties Of El Pas",8,CO,0.14895427,-0.365972391,22.22500038,0
3414610,Sandyston-Walpack Townshi,34,NJ,1.023403991,1.120534542,22.22222137,0
5306600,Pateros School District,53,WA,-0.242282091,0.09084117,22.22033882,0
3602310,Glens Falls Common School District,36,NY,-1.460185997,0.012076004,22.2093029,0
1740410,Virginia CUSD 64,17,IL,0.360884341,-0.175528605,22.20652199,0
1739180,Tonica CCSD 79,17,IL,0.51763172,0.610774133,22.20212746,0
5515700,Washington-Caldwell School District,55,WI,1.340646286,1.393763885,22.19791603,0
4844940,Wells ISD,48,TX,-0.929353898,-0.607311469,22.1976738,0
3005880,Cascade Elem,30,MT,0.641092366,0.442077055,22.19718361,0
606420,Buena Vista Elementary,6,CA,0.116044042,-1.482450617,22.16901398,0
3808710,Hankinson 8,38,ND,0.38501093,0.474846382,22.16853905,0
3607710,Clifton-Fine Central School District,36,NY,-0.606755178,-0.286918848,22.16666603,0
2010290,Osborne County,20,KS,0.256940831,0.628302061,22.16666603,0
3175570,Plainview Public Schools,31,NE,-0.047232186,0.379349488,22.12820435,0
3006112,Charlo Elem,30,MT,-0.815131438,1.245148565,22.11111069,0
5601090,Big Horn County School District #4,56,WY,0.606216106,0.08516802,22.08771896,0
4900780,Piute District,49,UT,0.079609945,0.111561356,22.07692337,0
1722920,Limestone Walters CCSD 316,17,IL,1.423928926,0.864705182,22.06382942,0
2311220,Msad 30,23,ME,-0.511585819,-0.350312236,22.06329155,0
611820,East Side Union High,6,CA,0.614661369,-3.166908401,22.05882263,0
1918960,Melcher-Dallas Comm School District,19,IA,-0.059302451,0.070623249,22.05319214,0
3171550,Harvard Public Schools,31,NE,0.25007206,-1.116606112,22.05128288,0
2621810,Alanson Public Schools,26,MI,0.056531195,-0.310608677,22.03225899,0
1715750,Franklin CUSD 1,17,IL,0.489380141,-0.023515263,22.02127647,0
200005,Kashunamiut School District,2,AK,-2.928343087,-3.597687491,22,0
3100117,Heartland Community Schools,31,NE,1.140922902,0.821646102,21.9871788,0
3631500,Willsboro Central School District,36,NY,0.651838073,-0.4098472,21.98387146,0
2610560,Fairview Area School District,26,MI,-0.740837114,-0.104801572,21.97916603,0
5500056,Gresham School District,55,WI,-0.338038637,0.148299709,21.97916603,0
4012690,Glencoe,40,OK,0.600751062,-0.29825082,21.97849464,0
2621750,Litchfield Community Schools,26,MI,-0.371053175,-1.591087799,21.96703339,0
4812150,Burkeville ISD,48,TX,-0.743627469,-1.23625884,21.96470642,0
1713410,Edinburg CUSD 4,17,IL,0.449275001,-0.766552289,21.9418602,0
1915660,Keota Comm School District,19,IA,0.61558476,0.604555829,21.93617058,0
2912780,Gideon 37,29,MO,-0.839219303,-0.382888844,21.92391396,0
4006330,Cameron,40,OK,-0.485774965,-1.401766922,21.92045403,0
200270,Haines Borough School District,2,AK,0.824756804,0.439641325,21.91780853,0
3175390,Pender Public Schools,31,NE,1.016118149,0.750556973,21.90789413,0
1907110,Charter Oak-Ute Comm School District,19,IA,0.294740946,-0.253171676,21.89583397,0
2010440,Oxford,20,KS,0.588560932,-0.007007901,21.88888931,0
3800017,Linton 36,38,ND,0.536019464,0.280493234,21.8837204,0
2791448,Norman County West School District,27,MN,0.49531121,0.847639608,21.85416603,0
2635010,Wakefield-Marenisco School District,26,MI,-0.304649663,-0.52281385,21.84269714,0
4024720,Pond Creek-Hunter,40,OK,0.403189151,-0.62711722,21.83870888,0
4621420,Emery School District 30-2,46,SD,0.882063938,0.570962136,21.83333397,0
3800060,Barnes County North 7,38,ND,0.911692092,0.685996512,21.81481552,0
3609240,Downsville Central School District,36,NY,-0.256619333,-0.975911583,21.80952454,0
2913260,Green Forest R-II,29,MO,-0.366922973,1.502125907,21.78260803,0
3005990,Cayuse Prairie Elem,30,MT,0.810551817,0.599593372,21.77777863,0
4017040,Lane,40,OK,-0.63953896,-0.075184963,21.76595688,0
4600028,Alcester-Hudson School District 61-1,46,SD,0.767787674,0.423024344,21.76190567,0
1722870,Leland CUSD 1,17,IL,0.717914504,-0.113734021,21.7553196,0
1913440,Hamburg Comm School District,19,IA,0.113813192,-0.666223576,21.75,0
2712480,Fulda Public School District,27,MN,0.565517708,0.313316532,21.73958397,0
3407470,Hope Township,34,NJ,0.963170019,1.239279217,21.72500038,0
3615720,Jefferson Central School District,36,NY,0.092393623,-0.354120841,21.703125,0
4680440,Highmore-Harrold 34-2,46,SD,0.320144725,0.057703299,21.69879532,0
2911450,Eminence R-I,29,MO,-0.092870767,0.038931812,21.652174,0
4016650,Kiowa,40,OK,-0.257172834,0.165093958,21.64893532,0
619410,Kenwood Elementary,6,CA,0.954842919,0.900110111,21.6428566,0
3010140,Fairfield Elem,30,MT,0.678174608,0.992329113,21.63888931,0
2010590,Peabody-Burns,20,KS,0.414236748,-0.705504317,21.63414574,0
200810,Wrangell Public School District,2,AK,0.13323089,0.940085087,21.63291168,0
1706880,Bradford CUSD 1,17,IL,0.064292759,-0.05733712,21.6222229,0
4600042,Agar-Blunt-Onida School District 58-3,46,SD,1.1324343,0.907412195,21.61904716,0
2915210,Howell Valley R-I,29,MO,0.009216159,0.489647043,21.597826,0
4680439,Irene - Wakonda School District 13-3,46,SD,0.813006432,0.123910254,21.59523773,0
4030300,Turner,40,OK,1.09633105,-0.505133088,21.5930233,0
4800002,Spur ISD,48,TX,-0.522415337,-0.17906058,21.59259224,0
403550,Grand Canyon Unified District,4,AZ,0.398047556,-1.64971713,21.5714283,0
2923760,North Pemiscot Co. R-I,29,MO,-0.974000922,-0.389144321,21.5714283,0
3100120,Hitchcock CO Unified Sch Systm,31,NE,0.445831595,0.67920593,21.56410217,0
1916420,Laurens-Marathon Comm School District,19,IA,0.120456521,-0.906894403,21.55681801,0
4807380,Abbott ISD,48,TX,0.859785807,0.765694856,21.5357151,0
5301920,Cusick School District,53,WA,-0.633210913,-0.49885605,21.51724052,0
901590,Franklin School District,9,CT,1.13888152,1.402412455,21.51250076,0
1707860,Burnham SD 154-5,17,IL,-1.214249077,-1.526694708,21.51136398,0
4811490,Bronte ISD,48,TX,0.129731594,0.143622959,21.48148155,0
4651750,Northwestern Area School District 56-7,46,SD,0.986317318,0.087345512,21.47619057,0
4108940,North Powder SD 8J,41,OR,-0.407755879,-0.880265215,21.46987915,0
4843560,Union Hill ISD,48,TX,0.158906252,-0.418523009,21.45121956,0
5008550,Warren School District,50,VT,1.374492738,2.647386193,21.4464283,0
4025170,Prue,40,OK,0.110601334,-1.242074249,21.44565201,0
2008220,Lacrosse,20,KS,0.284003911,0.5490998,21.44047546,0
640710,Vallecitos Elementary,6,CA,0.596841684,-0.985759196,21.43076897,0
2633750,Tekonsha Community Schools,26,MI,-0.496741016,-1.28386365,21.43010712,0
200525,Annette Island School District,2,AK,-1.1411731,-0.834721547,21.41975403,0
2011880,St Francis Comm Sch,20,KS,0.839769306,0.645990845,21.3928566,0
639840,Trona Joint Unified,6,CA,-0.981055094,-1.363646232,21.39130402,0
2718060,Leroy Public School District,27,MN,0.359347105,-0.203401009,21.37634468,0
5309000,Touchet School District,53,WA,0.591202506,-0.653176958,21.37037086,0
629790,Paradise Elementary,6,CA,0.083681671,-0.170795709,21.36486435,0
1710340,Clay City CUSD 10,17,IL,0.100312289,-0.577229814,21.36170197,0
609510,Columbine Elementary,6,CA,-0.091631457,0.438634306,21.35135078,0
3610440,Elizabethtown-Lewis Central School District,36,NY,0.413074802,-0.578321257,21.34920692,0
5512090,Potosi School District,55,WI,0.566992966,0.606924985,21.29166603,0
2012600,Victoria,20,KS,1.122536932,1.005524354,21.2857151,0
1742450,Williamsfield CUSD 210,17,IL,0.54862549,-0.098459369,21.28235245,0
3100025,Elkhorn Valley Schools,31,NE,0.719434278,0.072290223,21.28205109,0
1728110,New Hope CCSD 6,17,IL,0.779969383,0.91052876,21.23913002,0
5001770,Alburg School District,50,VT,-0.147676723,-0.108209797,21.23809433,0
3805160,Divide County 1,38,ND,1.01668883,-0.201427068,21.21951294,0
1705570,Opdyke-Belle-Rive CCSD 5,17,IL,-0.117906766,-0.428380011,21.21111107,0
2712210,Floodwood Public School District,27,MN,-0.112557974,-0.73926838,21.20833397,0
2012060,Stockton,20,KS,-0.024920755,0.099781967,21.20238113,0
804680,Holly School District No. Re-3,8,CO,-0.204507121,-0.272670935,21.17499924,0
4630490,Haakon School District 27-1,46,SD,0.677569182,0.474219973,21.15476227,0
2621420,Les Cheneaux Community Schools,26,MI,0.063530138,0.620201667,21.15053749,0
3800036,Richland 44,38,ND,1.288944441,0.987229307,21.14606667,0
5300870,Carbonado School District,53,WA,0.29514673,0.495740258,21.13793182,0
2311010,Msad 24,23,ME,-0.977740115,-0.562648102,21.11249924,0
5005550,Middlesex School District,50,VT,1.38580885,1.777644447,21.1071434,0
2307450,Lincolnville School Department,23,ME,0.818609146,1.500815486,21.09210587,0
200775,Yukon Flats School District,2,AK,-2.297610714,-3.53771056,21.08860779,0
2627840,Pentwater Public School District,26,MI,0.47237708,-0.295184221,21.07291603,0
406360,Picacho Elementary District,4,AZ,-0.332598334,-1.940574438,21.06382942,0
3814940,Parshall 3,38,ND,0.140366874,-1.757574673,21.04705811,0
1710290,Cissna Park CUSD 6,17,IL,0.627166857,1.056896927,21.04255295,0
3017010,Lodge Grass Elem,30,MT,-1.901476891,-4.069277829,21.014925,0
4603720,Arlington School District 38-1,46,SD,0.969444813,1.313806403,21.01219559,0
1731890,Pleasant Hill CUSD 3,17,IL,-0.178185978,-1.242124261,21.01086998,0
2615600,Engadine Consolidated Schools,26,MI,-0.38734604,-0.754147301,21.01075363,0
2714010,Hill City Public School District,27,MN,-0.370414039,-0.014995218,21.01052666,0
5306870,Prescott School District,53,WA,-0.674056527,-1.16587052,20.96491241,0
3407200,Highlands Borough,34,NJ,0.741791574,0.05030835,20.9629631,0
3631350,Whitesville Central School District,36,NY,0.220044435,0.030670114,20.953125,0
4828230,Lorenzo ISD,48,TX,0.016673429,-1.409958353,20.95294189,0
4838520,Saint Jo ISD,48,TX,0.397548886,0.350963811,20.93902397,0
1729340,Oakland CUSD 5,17,IL,-0.126685826,-0.735378633,20.91397858,0
2635040,Waldron Area Schools,26,MI,-0.758658788,-1.36279096,20.88750076,0
3175330,Pawnee City Public Schools,31,NE,0.047997344,0.156470945,20.88461494,0
804560,"Haxtun School District, No. Re-2J",8,CO,0.600907725,0.703528516,20.87179565,0
4839450,Savoy ISD,48,TX,0.302118399,0.227156363,20.86904716,0
3024300,Sun River Valley Elem,30,MT,0.273319966,0.6554197,20.86111069,0
2008310,Fairfield,20,KS,-0.202433606,-0.303051974,20.84523773,0
5003510,Dorset School District,50,VT,1.419680282,1.812697832,20.83333397,0
4833240,Nueces Canyon CISD,48,TX,-0.291193275,-0.719966396,20.8214283,0
2914310,Hermitage R-IV,29,MO,-0.87289895,0.326263488,20.81521797,0
4839000,San Perlita ISD,48,TX,-0.96177325,-0.332088561,20.79518127,0
2928140,North Shelby,29,MO,0.598667325,1.329484005,20.79347801,0
2602010,Akron-Fairgrove Schools,26,MI,-0.513486705,-0.803888711,20.79347801,0
3800048,Richardton-Taylor 34,38,ND,1.030104623,0.003369167,20.78823471,0
4009420,Darlington,40,OK,1.397809089,-0.519115448,20.78494644,0
1701390,Flanagan-Cornell Dist 74,17,IL,0.759429347,-0.282056703,20.77215195,0
4013830,Harmony,40,OK,-0.291480095,-0.167971226,20.76595688,0
2929910,Taneyville R-II,29,MO,-0.705107224,0.223035322,20.76086998,0
4030990,Varnum,40,OK,-0.140328857,-0.895144771,20.7446804,0
2931920,Wheatland R-II,29,MO,-0.607728921,0.391914137,20.74444389,0
2608280,Caseville Public Schools,26,MI,0.178934478,-0.615380468,20.73404312,0
2717940,Laporte Public School District,27,MN,0.27252616,-0.595225467,20.6875,0
2009600,Minneola,20,KS,0.463680185,0.811058015,20.68292618,0
4829520,May ISD,48,TX,0.471042628,-0.190440108,20.6744194,0
2910140,Cooter R-IV,29,MO,0.036076966,-0.046659125,20.652174,0
4830030,Medina ISD,48,TX,0.356727721,0.097012106,20.64999962,0
4012060,Fox,40,OK,0.280629306,-1.280087222,20.64130402,0
2011220,Flinthills,20,KS,0.850989272,0.931966655,20.61904716,0
3628800,Town Of Webb Union Free School District,36,NY,1.077770023,0.591400934,20.60317421,0
617520,Hope Elementary,6,CA,-0.38786565,-2.106757858,20.60273933,0
1600630,Cascade District,16,ID,0.281388158,-0.23174901,20.60240936,0
3611430,Franklin Central School District,36,NY,0.337981906,-0.013403423,20.56923103,0
5506420,Highland School District,55,WI,0.444797109,0.457502787,20.5625,0
3002850,Smith Valley Elem,30,MT,0.193427362,-0.274921272,20.55555534,0
401810,Cedar Unified District,4,AZ,-2.573850695,-2.771852249,20.52941132,0
2916660,Kingsville R-I,29,MO,0.435665696,-0.307086499,20.51086998,0
2607410,Burr Oak Community School District,26,MI,-0.617591926,-0.918588555,20.48888969,0
4820790,Glasscock County ISD,48,TX,1.342067385,0.596445438,20.47560883,0
804140,Sierra Grande School District No. R-30,8,CO,-0.824246175,-0.512303987,20.47500038,0
3819290,Washburn 4,38,ND,1.113988717,0.219805744,20.47191048,0
5002190,Berkshire School District,50,VT,0.188276848,0.363571399,20.4642849,0
1717490,Grass Lake SD 36,17,IL,0.701635665,-0.147021319,20.46153831,0
1801230,Medora Community School Corp,18,IN,-0.941600745,-0.765307355,20.452631,0
805850,West End School District No. Re-2,8,CO,-0.215951097,0.126559312,20.45000076,0
3171520,Hartington Public Schools,31,NE,0.863729303,0.549416087,20.44871712,0
1925410,Schleswig Comm School District,19,IA,0.70385817,0.148969186,20.43955994,0
5309600,Waterville School District,53,WA,-0.204882783,-0.700032162,20.41666603,0
4012210,Friend,40,OK,0.768554424,-0.195445857,20.39999962,0
4005130,Bowlegs,40,OK,0.131299187,-0.902773447,20.38709641,0
5508970,Mellen School District,55,WI,-0.029369286,0.027695275,20.38297844,0
4638220,Kimball School District 07-2,46,SD,0.908822371,0.752030223,20.38095284,0
5510410,Neosho J3 School District,55,WI,0.653747806,0.061811298,20.3777771,0
607410,Capay Joint Union Elementary,6,CA,0.448127217,-0.479660737,20.37313461,0
3627990,Saint Regis Falls Central School District,36,NY,-0.684397403,-0.765760555,20.36923027,0
4844310,Waelder ISD,48,TX,-0.348394966,-1.995099638,20.36470604,0
5309840,Wilbur School District,53,WA,0.564110869,0.562197643,20.36206818,0
4844040,Veribest ISD,48,TX,0.893003888,0.194033228,20.36144638,0
2306870,Jefferson School Department,23,ME,0.693436837,-0.082334336,20.35897446,0
4815480,Covington ISD,48,TX,0.060780634,-0.611652223,20.3580246,0
4842870,Tioga ISD,48,TX,0.543031966,0.497123276,20.3292675,0
4839210,Santa Anna ISD,48,TX,-0.370657447,-0.633381118,20.30952454,0
3304620,Marlborough School District,33,NH,0.835896851,0.860487779,20.30337143,0
2010950,Quinter Public Schools,20,KS,0.907440285,0.404662023,20.30263138,0
4004650,Blair,40,OK,0.142025494,-1.146058239,20.28260803,0
3103420,Axtell Community Schools,31,NE,1.049205137,-0.054192873,20.2435894,0
1734170,Robein SD 85,17,IL,0.850256933,0.125212856,20.22222137,0
3172335,Johnson-Brock Public Schools,31,NE,1.165211875,0.996032294,20.17948723,0
626460,Mupu Elementary,6,CA,0.673037683,-0.577344832,20.1785717,0
4800003,Rocksprings ISD,48,TX,-0.23534656,-1.044701412,20.1707325,0
5002250,Bethel School District,50,VT,0.407710329,0.266849137,20.1707325,0
2303600,Bristol School Department,23,ME,0.804259196,0.794685737,20.16666603,0
